DateTime,Load Demand (kWh),PV Production (kWh),Energy Exported to Grid (kWh),Energy Imported from Grid (kWh),Hydrogen Production (kg),Fuel Cell Output (kWh),Ambient Temperature (°C),Electrolyser Power (kW),Electrolyser Efficiency (%),PV Efficiency (%),Fuel Cell Electrical Efficiency (%),Converter Efficiency (%),Solar Irradiance (W/m^2),Hydrogen Supply to Fuel Cell (kg),Hydrogen Consumption Rate (kg/kWh),Hydrogen Discharge to Storage (kg),Hydrogen Flow from Tank to FC (kg),Building Load Demand (kWh),E_PV2EZ (kWh),E_NT2FC (kWh),LCOH ($/kg),LCOS ($/kWh),Electrolyzer Losses (kWh),Converter Losses (kWh),Storage Losses (kg),Balance of Plant (BoP) (kWh),Month
2023-12-25 12:00,15243.67,1225.96,93.73,124.19,49.13,31.7,30.03,753.73,64.79,13.54,42.25,94.36,874.9,2.22,0.07,46.91,2.22,6859.65,807.0594,31.7,3.3668,0.2962,100.4069,1033.6638,1.7789,369.3886,December
2023-12-25 13:00,16843.46,571.77,18.8,186.19,47.8,18.68,22.56,1282.17,64.72,14.99,40.48,95.27,338.45,1.31,0.07,46.49,1.31,7579.56,383.0121,18.68,2.7577,0.1735,52.1183,1176.4432,1.7117,384.7857,December
2023-12-25 14:00,17211.18,244.3,44.75,105.75,40.73,34.63,30.83,500.9,64.03,13.21,41.86,95.19,405.19,2.42,0.07,38.31,2.42,7745.03,188.7612,34.63,3.0929,0.2041,16.3078,1329.4823,0.9958,623.8806,December
2023-12-25 15:00,18606.39,1193.37,12.07,167.29,33.57,39.89,26.09,1056.19,61.25,13.59,40.53,94.88,326.99,2.79,0.07,30.78,2.79,8372.88,786.3072,39.89,3.2492,0.1833,88.0404,964.0954,0.9124,887.8538,December
2023-12-25 16:00,19810.94,84.44,45.03,100.44,35.32,17.8,30.14,656.73,61.77,14.37,43.6,94.45,241.47,1.25,0.07,34.07,1.25,8914.92,56.2324,17.8,4.1373,0.2401,6.5336,1715.8404,1.4688,637.8787,December
2023-12-25 17:00,15528.22,1330.13,18.73,89.16,47.3,15.51,36.55,931.93,64.98,13.06,44.41,94.47,861.14,1.09,0.07,46.21,1.09,6987.7,896.9757,15.51,3.1434,0.1797,131.5192,1529.7256,1.2443,471.6649,December
2023-12-25 18:00,16416.88,876.46,31.7,10.95,29.96,23.39,22.05,978.53,63.33,14.3,40.13,95.87,617.61,1.64,0.07,28.32,1.64,7387.6,573.1604,23.39,3.6051,0.2535,71.0964,1183.5726,1.2356,795.1037,December
2023-12-25 19:00,16844.85,4.84,16.48,165.19,21.17,13.94,21.8,254.84,60.79,13.85,41.57,95.31,8.39,0.98,0.07,20.19,0.98,7580.18,3.2617,13.94,4.0543,0.1871,0.4615,940.4205,0.8262,703.5384,December
2023-12-25 20:00,16553.52,0.1,16.54,62.77,26.52,33.85,22.86,260.11,61.11,13.23,44.06,95.18,8.76,2.37,0.07,24.15,2.37,7449.08,0.0689,33.85,4.2523,0.2901,0.01,1423.0706,1.2103,369.1109,December
2023-12-25 21:00,19558.28,5.58,72.64,167.07,21.95,24.95,23.61,107.33,60.24,14.48,41.28,95.02,7.62,1.75,0.07,20.2,1.75,8801.23,4.3755,24.95,3.7817,0.1689,0.3883,1749.3828,0.5873,545.3932,December
2023-12-25 22:00,19071.92,8.61,66.24,161.46,36.89,11.87,24.73,271.73,60.68,14.6,40.55,95.41,8.36,0.83,0.07,36.06,0.83,8582.36,5.3211,11.87,3.5349,0.2561,0.2912,974.3508,1.7793,839.9686,December
2023-12-25 23:00,16793.44,8.97,34.69,179.33,35.41,15.76,19.46,241.72,61.1,13.19,43.62,95.11,0.42,1.1,0.07,34.31,1.1,7557.05,5.7463,15.76,3.5154,0.1269,0.3352,1600.3357,1.4009,390.5593,December
2023-12-26 0:00,17675.21,5.12,40.41,155.5,43.42,13.07,21.35,204.36,64.36,14.62,44.15,95.18,2.13,0.91,0.07,42.51,0.91,7953.84,3.6666,13.07,2.822,0.2014,0.3085,1589.191,1.9122,753.8867,December
2023-12-26 1:00,15983.98,2.39,21.76,74.07,26.7,21.65,20.75,230.21,63.09,13.14,42.74,95.01,0.9,1.52,0.07,25.18,1.52,7192.79,1.659,21.65,3.0361,0.1402,0.1225,1374.5218,1.0628,476.3227,December
2023-12-26 2:00,16079.78,4.6,99.85,12.91,25.59,29.95,17.13,181.93,61.86,14.79,40.66,95.93,9.33,2.1,0.07,23.49,2.1,7235.9,3.3327,29.95,3.0925,0.2718,0.3436,1254.4419,1.2549,533.9938,December
2023-12-26 3:00,19687.39,10.0,89.01,195.82,29.04,36.31,22.41,130.09,63.21,13.35,41.89,95.71,7.73,2.54,0.07,26.5,2.54,8859.33,7.6465,36.31,3.2756,0.1097,0.4102,1701.3525,1.1212,566.0134,December
2023-12-26 4:00,16663.6,9.42,52.82,174.85,20.94,16.96,21.18,121.21,63.96,14.2,41.77,95.34,3.74,1.19,0.07,19.75,1.19,7498.62,7.0513,16.96,4.4813,0.1881,0.9413,1056.0742,0.8795,773.2354,December
2023-12-26 5:00,17949.44,5.83,87.8,76.24,24.32,35.08,22.56,152.18,62.62,14.82,40.8,94.13,7.9,2.46,0.07,21.86,2.46,8077.25,3.5932,35.08,3.3753,0.2779,0.4244,1280.4651,0.8842,690.5232,December
2023-12-26 6:00,16592.16,1.32,78.94,10.94,39.66,39.25,16.28,284.71,63.21,14.5,43.94,94.13,6.27,2.75,0.07,36.91,2.75,7466.47,0.8359,39.25,2.7897,0.1459,0.0603,1655.5938,1.3338,697.1609,December
2023-12-26 7:00,19647.02,849.87,89.36,100.24,42.79,11.16,36.95,1496.62,62.48,14.04,41.71,95.76,324.41,0.78,0.07,42.01,0.78,8841.16,592.8362,11.16,2.6993,0.2979,52.2404,1375.2637,1.0989,452.7403,December
2023-12-26 8:00,15194.05,1110.37,21.75,153.4,31.8,37.06,25.5,1457.75,62.3,13.97,43.46,94.48,490.64,2.59,0.07,29.21,2.59,6837.32,873.1876,37.06,4.4945,0.2089,67.2544,1317.8963,1.2304,594.816,December
2023-12-26 9:00,17630.32,774.96,57.49,177.68,47.93,26.95,33.03,652.92,61.99,13.56,41.11,94.77,815.17,1.89,0.07,46.04,1.89,7933.64,534.7175,26.95,3.8721,0.1526,52.4395,998.6239,1.9203,524.2702,December
2023-12-26 10:00,19254.92,1108.97,62.19,45.91,49.01,38.8,36.36,1093.09,64.19,13.96,42.71,95.32,971.16,2.72,0.07,46.29,2.72,8664.71,858.2438,38.8,3.6762,0.2274,117.0003,1081.0162,1.7173,827.4636,December
2023-12-26 11:00,18328.43,791.59,33.66,16.11,29.28,34.43,35.08,1426.58,62.37,13.22,44.07,95.96,626.3,2.41,0.07,26.87,2.41,8247.79,607.9656,34.43,3.3253,0.1401,66.5617,1496.0396,1.083,776.435,December
2023-12-26 12:00,18336.07,228.97,46.98,44.93,41.82,35.39,41.91,533.2,60.71,13.45,40.9,94.55,668.85,2.48,0.07,39.34,2.48,8251.23,153.5477,35.39,3.9209,0.1487,17.3225,1770.8282,2.0879,786.8223,December
2023-12-26 13:00,16623.82,834.8,70.47,115.37,37.99,20.11,39.28,975.93,64.67,13.67,43.39,94.91,792.34,1.41,0.07,36.58,1.41,7480.72,582.9975,20.11,3.9047,0.2035,66.7142,1415.7552,1.8505,614.472,December
2023-12-26 14:00,19373.21,31.02,61.29,103.62,23.72,38.43,42.88,1461.05,62.46,14.05,42.03,94.95,740.54,2.69,0.07,21.03,2.69,8717.94,24.2644,38.43,2.6104,0.2969,1.3857,1129.6386,0.7086,478.3093,December
2023-12-26 15:00,17960.54,97.99,34.01,96.73,33.21,34.29,37.56,613.33,64.64,14.96,41.8,95.11,290.36,2.4,0.07,30.81,2.4,8082.24,77.5702,34.29,2.5654,0.1018,8.512,1719.1202,1.0096,573.395,December
2023-12-26 16:00,15102.45,767.28,99.1,173.41,39.32,13.89,34.33,971.91,64.9,14.7,44.06,94.24,822.4,0.97,0.07,38.35,0.97,6796.1,589.7899,13.89,3.4307,0.1491,79.5236,1176.7682,1.5206,410.4691,December
2023-12-26 17:00,18692.47,139.27,41.95,122.92,41.81,11.46,23.57,1400.49,62.15,14.2,40.45,94.23,375.15,0.8,0.07,41.01,0.8,8411.61,101.177,11.46,3.1209,0.2189,10.9586,1110.0419,1.1379,707.418,December
2023-12-26 18:00,18305.52,781.35,23.39,24.96,43.03,16.97,20.69,708.66,64.79,14.4,43.96,95.64,471.6,1.19,0.07,41.84,1.19,8237.48,496.0922,16.97,4.4573,0.2221,67.3439,1419.2449,1.739,778.1855,December
2023-12-26 19:00,18364.01,4.6,98.77,145.18,41.32,17.26,22.44,285.88,62.11,14.03,41.46,94.62,8.48,1.21,0.07,40.11,1.21,8263.8,3.6745,17.26,3.8639,0.2083,0.4193,1644.3124,1.4379,854.0695,December
2023-12-26 20:00,19362.16,3.14,26.26,66.56,39.52,37.71,18.23,253.33,63.23,13.34,41.63,94.85,8.45,2.64,0.07,36.88,2.64,8712.97,1.9355,37.71,4.3847,0.2835,0.2763,1035.704,1.8294,610.0009,December
2023-12-26 21:00,19474.12,4.69,16.31,36.13,26.24,28.18,16.51,235.23,64.07,13.28,40.37,95.79,1.46,1.97,0.07,24.27,1.97,8763.35,3.2356,28.18,3.6681,0.1834,0.2689,997.7248,0.7657,592.0557,December
2023-12-26 22:00,17211.26,4.51,19.01,36.87,45.05,37.48,20.37,142.3,63.7,13.24,42.24,95.71,9.11,2.62,0.07,42.43,2.62,7745.07,3.5402,37.48,3.2078,0.1293,0.3802,1011.0104,1.6161,413.5536,December
2023-12-26 23:00,15177.85,2.29,73.38,103.56,33.87,36.84,18.29,108.32,62.91,13.18,40.01,94.41,1.48,2.58,0.07,31.29,2.58,6830.03,1.624,36.84,4.4744,0.1653,0.1653,944.3155,1.5462,334.5839,December
2023-12-27 0:00,15564.17,4.51,89.94,147.19,22.87,28.39,19.28,219.72,61.7,13.35,44.98,94.51,7.66,1.99,0.07,20.88,1.99,7003.88,3.5357,28.39,4.252,0.1141,0.2403,1085.4969,0.4867,420.0944,December
2023-12-27 1:00,15746.17,3.46,86.06,29.95,43.9,23.5,24.09,119.81,62.79,13.77,44.88,94.5,1.36,1.65,0.07,42.25,1.65,7085.78,2.4184,23.5,3.2106,0.1965,0.3306,1300.952,1.9601,530.934,December
2023-12-27 2:00,17945.2,8.36,14.24,192.54,27.57,22.36,21.03,176.63,61.45,14.56,43.28,94.27,2.37,1.57,0.07,26.0,1.57,8075.34,5.4824,22.36,4.1001,0.2697,0.6549,1137.9993,0.6235,524.3055,December
2023-12-27 3:00,17460.58,9.0,97.75,134.2,29.39,35.49,22.17,223.42,61.28,13.9,41.71,94.2,8.7,2.48,0.07,26.91,2.48,7857.26,5.9415,35.49,3.1871,0.2389,0.8002,1534.1566,1.0513,455.3254,December
2023-12-27 4:00,18752.18,7.19,50.45,113.77,48.88,32.19,15.88,232.02,64.17,13.81,40.03,94.48,2.31,2.25,0.07,46.63,2.25,8438.48,5.0103,32.19,3.3999,0.1448,0.5801,1820.3325,1.5746,876.1342,December
2023-12-27 5:00,17811.73,7.51,87.77,71.14,29.79,23.39,16.07,197.09,61.61,13.45,43.92,94.02,7.78,1.64,0.07,28.15,1.64,8015.28,5.4382,23.39,2.5076,0.1764,0.405,1520.2142,0.8222,472.272,December
2023-12-27 6:00,18599.63,5.25,30.29,195.76,47.12,21.97,16.5,200.57,62.21,13.79,42.44,94.7,6.71,1.54,0.07,45.58,1.54,8369.83,3.8868,21.97,3.5636,0.1445,0.3261,1155.287,1.2554,713.1027,December
2023-12-27 7:00,18091.4,54.53,91.54,109.51,35.64,16.19,37.72,771.08,60.48,14.23,44.47,94.84,998.68,1.13,0.07,34.51,1.13,8141.13,33.0717,16.19,2.6094,0.1078,2.0534,1301.5121,0.7758,494.7921,December
2023-12-27 8:00,19572.32,291.37,52.16,118.53,30.32,28.73,38.49,1301.47,60.55,13.95,44.01,94.85,218.5,2.01,0.07,28.31,2.01,8807.54,220.7466,28.73,4.3978,0.126,13.5084,1335.2937,0.6734,442.3777,December
2023-12-27 9:00,15857.25,238.62,45.01,62.73,35.6,37.36,42.97,701.0,62.33,13.81,41.49,94.88,846.89,2.62,0.07,32.98,2.62,7135.76,147.9166,37.36,3.2531,0.1084,19.926,944.129,1.5608,565.7234,December
2023-12-27 10:00,16388.09,1128.7,82.31,179.05,31.97,13.78,43.5,1336.11,62.88,13.06,42.22,94.36,829.9,0.96,0.07,31.01,0.96,7374.64,890.4183,13.78,3.1958,0.2899,51.2096,899.3781,1.1061,726.4643,December
2023-12-27 11:00,16043.72,1019.6,79.67,182.63,26.32,29.38,21.65,1197.69,60.9,14.45,44.88,94.08,439.11,2.06,0.07,24.26,2.06,7219.67,787.3812,29.38,4.3891,0.1095,87.8589,936.1269,0.9782,709.9294,December
2023-12-27 12:00,15836.61,1220.5,71.82,77.16,46.74,14.43,37.79,1358.75,63.86,14.03,44.93,95.23,767.51,1.01,0.07,45.73,1.01,7126.47,944.2246,14.43,3.3745,0.1195,48.8664,1031.617,2.064,590.9622,December
2023-12-27 13:00,17381.29,1162.07,42.56,142.04,43.49,20.15,25.61,1091.65,63.91,13.28,41.88,94.24,309.81,1.41,0.07,42.08,1.41,7821.58,912.2619,20.15,3.2289,0.2667,119.6684,1230.7089,1.2336,799.8413,December
2023-12-27 14:00,19298.29,1345.29,83.52,101.6,41.1,15.35,21.34,1033.18,61.16,14.06,43.73,94.22,782.89,1.07,0.07,40.03,1.07,8684.23,1030.7497,15.35,3.9547,0.1661,78.6552,1745.2627,1.166,722.2028,December
2023-12-27 15:00,16368.87,1385.0,43.49,22.61,30.64,36.42,38.75,654.06,62.58,14.35,43.57,94.56,621.47,2.55,0.07,28.09,2.55,7365.99,874.6248,36.42,4.1128,0.1521,57.6073,1251.6559,1.2987,355.4318,December
2023-12-27 16:00,15438.03,820.69,10.3,72.88,26.25,36.57,41.08,851.67,64.63,13.17,43.94,95.71,381.02,2.56,0.07,23.69,2.56,6947.11,512.6753,36.57,4.2527,0.1826,65.8838,1448.4865,0.8556,574.6264,December
2023-12-27 17:00,19157.79,359.75,97.47,13.36,23.84,36.06,31.48,1443.23,62.64,13.27,41.16,94.9,599.29,2.52,0.07,21.32,2.52,8621.01,243.4832,36.06,2.7948,0.1612,12.8315,971.2847,0.5835,410.6371,December
2023-12-27 18:00,19442.23,1289.25,62.61,199.56,38.0,29.12,42.57,1493.89,60.84,13.95,40.8,95.05,856.52,2.04,0.07,35.96,2.04,8749.0,929.6263,29.12,4.2184,0.1579,66.5957,1414.927,1.6961,503.445,December
2023-12-27 19:00,17275.76,6.5,21.19,188.57,29.2,23.29,21.96,241.88,64.33,13.93,43.58,94.14,0.02,1.63,0.07,27.57,1.63,7774.09,4.0916,23.29,4.3893,0.1812,0.2237,1519.6837,0.9651,382.8713,December
2023-12-27 20:00,18551.37,7.91,14.48,134.19,41.06,25.73,15.91,234.32,62.83,13.96,44.68,94.19,8.41,1.8,0.07,39.26,1.8,8348.12,4.9146,25.73,3.5472,0.277,0.6675,1831.256,1.7677,787.7806,December
2023-12-27 21:00,19968.97,0.4,93.54,117.56,36.7,28.57,18.64,255.58,62.31,14.92,42.17,94.1,8.11,2.0,0.07,34.7,2.0,8986.04,0.2646,28.57,4.1264,0.2232,0.0366,1779.142,1.8254,425.9017,December
2023-12-27 22:00,19745.06,3.19,47.58,11.27,28.25,10.51,17.06,272.59,60.7,14.91,41.94,94.42,2.79,0.74,0.07,27.51,0.74,8885.28,2.4529,10.51,3.7954,0.1784,0.196,1957.4824,1.3861,727.3604,December
2023-12-27 23:00,19382.3,2.07,11.97,162.29,46.43,19.87,23.86,224.98,61.97,14.26,44.92,95.47,5.95,1.39,0.07,45.04,1.39,8722.04,1.6078,19.87,4.1237,0.2239,0.1824,1847.717,1.5475,828.6021,December
2023-12-28 0:00,16090.03,2.75,63.66,191.0,41.61,33.6,19.94,299.85,62.58,14.17,40.97,95.67,3.45,2.35,0.07,39.26,2.35,7240.51,2.0278,33.6,4.1291,0.211,0.2041,1469.4994,0.8837,643.7771,December
2023-12-28 1:00,15988.01,8.72,55.07,97.94,40.98,29.77,22.55,182.96,61.92,13.22,41.45,94.41,3.87,2.08,0.07,38.9,2.08,7194.6,6.0077,29.77,4.2418,0.1532,0.4595,853.0215,1.5603,595.5746,December
2023-12-28 2:00,16405.8,3.85,87.34,165.81,32.97,19.75,23.66,199.46,60.06,14.3,43.46,94.37,3.15,1.38,0.07,31.59,1.38,7382.61,2.7534,19.75,2.6271,0.1157,0.3724,978.6304,0.7158,769.4949,December
2023-12-28 3:00,17508.06,3.87,50.99,30.03,28.47,13.48,20.25,181.34,60.75,13.32,41.37,94.3,4.64,0.94,0.07,27.53,0.94,7878.63,2.5574,13.48,2.9628,0.2011,0.1639,1199.3911,0.9592,779.9865,December
2023-12-28 4:00,16102.81,0.17,64.77,85.15,43.38,39.29,23.56,219.33,60.44,13.56,43.08,94.95,5.42,2.75,0.07,40.63,2.75,7246.26,0.1045,39.29,3.5299,0.2539,0.0085,1528.5652,1.7726,382.186,December
2023-12-28 5:00,15216.68,3.84,45.16,91.19,25.68,36.08,16.25,296.68,63.64,13.33,42.43,95.31,6.58,2.53,0.07,23.15,2.53,6847.51,2.3958,36.08,3.9352,0.202,0.3489,1324.8019,0.8105,643.478,December
2023-12-28 6:00,15348.2,3.59,85.53,131.67,36.13,39.25,17.14,184.09,62.54,13.64,40.02,94.77,6.29,2.75,0.07,33.38,2.75,6906.69,2.79,39.25,4.0952,0.2213,0.2266,1256.6387,1.1695,338.2831,December
2023-12-28 7:00,18707.65,402.94,21.25,63.4,44.94,17.06,39.25,713.48,62.43,13.49,44.02,95.7,769.81,1.19,0.07,43.75,1.19,8418.44,310.4195,17.06,4.0067,0.1057,32.1909,995.5989,1.7483,712.7751,December
2023-12-28 8:00,19832.08,1015.89,87.7,131.25,26.4,34.59,30.46,1478.91,60.68,14.99,40.04,95.16,831.63,2.42,0.07,23.98,2.42,8924.44,792.3788,34.59,3.9339,0.1119,55.7488,1013.1645,0.7554,403.5325,December
2023-12-28 9:00,17836.47,243.15,79.66,11.25,35.35,37.31,31.92,620.99,62.04,14.21,43.07,95.77,666.51,2.61,0.07,32.74,2.61,8026.41,177.8039,37.31,2.5605,0.1483,12.3818,1036.4475,1.1936,868.9257,December
2023-12-28 10:00,16543.16,1275.85,81.2,142.08,45.07,27.47,20.66,735.94,64.08,14.88,41.82,94.21,495.41,1.92,0.07,43.15,1.92,7444.42,877.1654,27.47,4.0114,0.2248,87.8868,1194.7284,1.1051,798.8071,December
2023-12-28 11:00,15910.96,1221.51,26.88,199.83,24.29,26.1,34.23,862.85,63.51,14.67,41.95,95.52,916.48,1.83,0.07,22.46,1.83,7159.93,818.3311,26.1,2.6086,0.2709,70.6744,1321.1366,0.5558,463.1058,December
2023-12-28 12:00,17653.14,420.07,45.81,64.52,38.5,23.69,24.71,1371.36,62.15,14.63,43.82,95.95,921.47,1.66,0.07,36.84,1.66,7943.91,268.2866,23.69,3.3628,0.1811,34.6374,1534.9535,1.2814,857.1109,December
2023-12-28 13:00,16729.25,1070.03,64.38,99.03,47.08,33.52,39.2,706.55,64.23,13.38,41.32,95.07,922.14,2.35,0.07,44.73,2.35,7528.16,672.7204,33.52,2.7621,0.1342,68.8544,1019.2632,1.8213,471.7653,December
2023-12-28 14:00,16745.06,71.78,15.44,190.98,36.1,23.29,40.86,508.5,62.55,14.3,42.9,95.07,706.29,1.63,0.07,34.47,1.63,7535.28,47.5742,23.29,3.8222,0.1648,4.2738,1516.5485,1.6362,386.7533,December
2023-12-28 15:00,17086.27,1211.34,53.79,89.9,35.71,13.85,28.82,1461.61,60.18,13.79,40.15,94.95,795.1,0.97,0.07,34.74,0.97,7688.82,907.8407,13.85,2.9905,0.1959,106.8518,1639.1095,0.862,707.2066,December
2023-12-28 16:00,15307.78,798.61,45.47,107.93,22.34,34.84,29.17,1438.37,61.32,14.45,44.69,95.92,799.41,2.44,0.07,19.9,2.44,6888.5,614.8913,34.84,4.3981,0.2811,84.4305,922.0205,0.698,632.5591,December
2023-12-28 17:00,16578.94,366.31,61.16,196.09,42.11,29.57,37.7,617.52,60.91,13.89,44.44,94.16,516.55,2.07,0.07,40.04,2.07,7460.52,236.0102,29.57,4.0003,0.2933,16.5972,1108.9472,1.7706,668.1819,December
2023-12-28 18:00,15263.74,219.65,25.15,186.78,36.94,33.59,41.26,1099.15,62.56,14.14,40.24,94.58,362.45,2.35,0.07,34.59,2.35,6868.68,140.4014,33.59,3.8821,0.1628,9.6751,1162.3722,1.5864,357.7965,December
2023-12-28 19:00,15031.9,3.5,82.95,78.07,28.21,13.22,22.37,164.51,63.61,14.24,41.99,94.69,2.69,0.93,0.07,27.28,0.93,6764.36,2.3573,13.22,4.2051,0.1222,0.2099,764.5271,1.0565,736.5711,December
2023-12-28 20:00,19954.3,8.19,62.87,111.25,25.83,15.65,16.15,286.67,64.84,14.02,42.94,95.75,3.01,1.1,0.07,24.73,1.1,8979.44,5.0653,15.65,3.5265,0.211,0.6314,1768.1142,1.2032,924.6563,December
2023-12-28 21:00,15765.6,7.87,93.57,95.51,48.89,20.22,19.28,168.94,60.62,13.66,43.5,95.08,3.01,1.42,0.07,47.47,1.42,7094.52,5.7844,20.22,3.9146,0.2074,0.4504,1251.7567,1.1749,612.649,December
2023-12-28 22:00,19149.53,3.5,34.51,41.75,31.9,28.01,15.38,177.07,62.12,14.32,40.84,95.89,1.52,1.96,0.07,29.94,1.96,8617.29,2.5143,28.01,3.5498,0.1308,0.3167,1436.5662,1.0247,735.8237,December
2023-12-28 23:00,15112.85,3.28,62.83,87.37,22.55,29.39,17.12,251.78,64.35,13.99,42.18,94.2,5.21,2.06,0.07,20.49,2.06,6800.78,2.0399,29.39,3.7013,0.1959,0.106,1417.4842,0.908,501.9126,December
2023-12-29 0:00,16500.3,9.02,99.47,77.26,29.67,18.64,17.6,290.68,60.02,14.32,44.18,94.19,7.89,1.3,0.07,28.37,1.3,7425.14,6.2561,18.64,4.4999,0.2794,0.4499,1386.1307,1.298,595.1309,December
2023-12-29 1:00,16593.02,3.19,28.39,137.91,45.39,10.83,20.25,146.65,64.23,14.19,41.61,95.68,6.27,0.76,0.07,44.63,0.76,7466.86,2.5455,10.83,4.4154,0.1755,0.1912,1200.0306,1.4933,680.7622,December
2023-12-29 2:00,19902.05,6.86,45.01,148.44,35.52,33.88,20.69,225.66,63.89,14.0,42.23,95.06,3.29,2.37,0.07,33.15,2.37,8955.92,4.7721,33.88,3.8063,0.2508,0.4117,1741.3274,1.6072,829.6548,December
2023-12-29 3:00,16082.49,8.41,27.89,20.23,28.51,29.45,24.46,240.42,61.28,14.05,43.99,94.33,8.26,2.06,0.07,26.45,2.06,7237.12,6.2996,29.45,4.299,0.2423,0.7286,1122.8119,1.3702,741.9163,December
2023-12-29 4:00,18797.38,3.87,82.68,119.88,42.65,38.12,15.06,133.49,64.13,14.85,42.73,95.96,1.36,2.67,0.07,39.98,2.67,8458.82,2.9359,38.12,2.5075,0.1038,0.3695,1275.3874,1.0219,845.1967,December
2023-12-29 5:00,16838.72,7.83,91.48,39.29,22.01,22.76,15.28,211.29,62.41,14.71,44.24,95.81,8.9,1.59,0.07,20.42,1.59,7577.42,5.7513,22.76,3.729,0.1563,0.3716,1466.4417,0.4946,800.1824,December
2023-12-29 6:00,18110.68,1.2,76.82,154.46,20.1,18.14,23.94,208.02,63.31,14.98,41.34,94.3,0.19,1.27,0.07,18.83,1.27,8149.81,0.8215,18.14,4.425,0.1075,0.0603,939.7612,0.671,781.9986,December
2023-12-29 7:00,15213.97,1247.0,90.99,56.57,25.15,32.29,43.17,936.16,62.04,13.95,43.68,94.49,983.58,2.26,0.07,22.89,2.26,6846.29,776.2516,32.29,3.468,0.209,78.1945,1007.5883,1.1423,532.2373,December
2023-12-29 8:00,15726.81,1456.95,67.28,65.61,46.18,26.95,43.91,1414.52,61.94,14.32,40.5,94.06,937.29,1.89,0.07,44.29,1.89,7077.06,984.1504,26.95,3.3078,0.2276,70.5551,1316.6074,2.0404,718.6735,December
2023-12-29 9:00,19718.68,20.4,86.73,85.13,38.73,11.4,43.91,839.84,62.12,14.12,44.24,94.14,932.0,0.8,0.07,37.93,0.8,8873.41,12.3928,11.4,4.024,0.1714,0.7041,1604.3667,1.4909,756.8739,December
2023-12-29 10:00,17400.77,1182.45,79.34,145.24,36.73,35.71,38.58,1033.96,61.96,14.95,41.7,95.35,994.73,2.5,0.07,34.23,2.5,7830.35,776.478,35.71,4.1331,0.2279,96.1367,1490.3895,1.4616,541.0171,December
2023-12-29 11:00,17871.44,528.31,45.99,83.05,29.82,28.5,44.05,1280.97,63.72,13.31,40.62,94.89,399.76,2.0,0.07,27.82,2.0,8042.15,336.4062,28.5,3.4887,0.2232,32.8403,896.2487,1.0197,612.3792,December
2023-12-29 12:00,19641.44,869.07,14.09,31.67,23.55,34.62,39.22,1149.75,62.23,13.75,43.41,94.68,341.91,2.42,0.07,21.13,2.42,8838.65,614.6488,34.62,4.4078,0.214,75.1618,1553.9735,0.8937,609.792,December
2023-12-29 13:00,18685.23,1367.45,24.14,66.91,49.77,12.82,23.63,863.64,61.7,14.07,44.35,94.62,335.74,0.9,0.07,48.87,0.9,8408.35,878.7376,12.82,3.4176,0.1656,93.2996,1676.7086,1.8462,389.6772,December
2023-12-29 14:00,17378.84,1053.96,95.69,72.37,28.45,34.66,32.51,1408.51,61.57,14.04,43.19,95.62,266.48,2.43,0.07,26.02,2.43,7820.48,698.636,34.66,3.7207,0.1705,36.4665,1337.1624,1.3075,469.1009,December
2023-12-29 15:00,16259.14,1228.11,15.22,150.32,48.37,18.49,43.6,1190.14,61.48,13.43,40.97,94.91,582.92,1.29,0.07,47.08,1.29,7316.61,923.3495,18.49,3.0543,0.1505,86.6071,934.8033,2.3613,666.1249,December
2023-12-29 16:00,17900.78,47.55,59.85,146.23,46.53,12.13,30.47,1088.6,60.95,13.37,45.0,94.77,447.37,0.85,0.07,45.68,0.85,8055.35,28.5436,12.13,3.4214,0.1309,1.9659,1310.8692,2.1365,731.1526,December
2023-12-29 17:00,17570.14,1409.33,85.03,42.92,34.16,21.28,43.04,804.78,63.16,14.94,44.45,95.78,718.9,1.49,0.07,32.67,1.49,7906.56,888.1272,21.28,3.3016,0.2966,117.4205,1689.6365,1.1572,607.3505,December
2023-12-29 18:00,18342.18,346.56,96.41,17.67,46.87,20.33,21.31,1088.91,60.73,13.97,41.17,95.0,923.5,1.42,0.07,45.45,1.42,8253.98,243.2054,20.33,3.8271,0.2585,15.5841,1641.8333,1.23,631.8083,December
2023-12-29 19:00,15587.54,0.57,22.83,90.63,48.58,30.14,19.51,237.26,61.39,14.89,42.47,95.48,9.13,2.11,0.07,46.47,2.11,7014.39,0.3688,30.14,2.6228,0.2283,0.0469,1144.5095,2.2535,514.9271,December
2023-12-29 20:00,15167.85,3.34,72.04,188.96,36.9,14.05,17.9,198.51,63.39,14.17,44.32,94.11,3.33,0.98,0.07,35.92,0.98,6825.53,2.3692,14.05,4.1755,0.2822,0.3543,1472.9242,1.4063,625.8803,December
2023-12-29 21:00,16233.6,3.39,81.87,155.55,30.09,25.78,15.98,250.92,63.55,13.54,42.0,94.74,4.65,1.8,0.07,28.29,1.8,7305.12,2.5288,25.78,4.4188,0.1999,0.2815,864.3262,1.4572,478.5638,December
2023-12-29 22:00,16858.78,2.0,94.3,152.18,47.55,27.73,15.48,100.04,64.56,14.1,40.87,95.83,4.09,1.94,0.07,45.61,1.94,7586.45,1.229,27.73,4.4281,0.2266,0.1158,1509.1613,1.8279,435.8254,December
